"COD_EMPRESA","NUM_PEDIDO","NUM_SEQUENCIA","DEN_TEXTO_1","DEN_TEXTO_2","DEN_TEXTO_3","DEN_TEXTO_4","DEN_TEXTO_5"
"01",31987,1,"    CALCO PL CONTRA TRI AJUST UIC-33 TR-68-016-4673-000 ASTM A148 90-60 (A3)",(null),(null),(null),(null)
"01",27208,1,"*RASPADOR SUPERIOR DOMISTURADOR 750 LTS MC20001101* PESO 13,90 K *          ",(null),(null),(null),(null)
"01",27465,1,"PONTA DE EIXO LA ? 250-11MP3 - MATERIAL:1045                                ",(null),(null),(null),(null)
"01",24941,0,"1) PAGAMENTO: 40 DIAS FORA A SEMANA - VENCIMENTOS AS QUINTAS FEIRAS.        ",(null),(null),(null),(null)
"01",27465,2,"PONTA DE EIXO LC ? 250-11MP3 - MATERIAL: 1045                               ",(null),(null),(null),(null)
"01",27465,3,"PONTA DE EIXO LA - B60-2301-0009 - MATERIAL:WCC                             ",(null),(null),(null),(null)
"01",31985,2," ** ** PRAZO DE ENTREGA 10 DIAS A CONTAR DA DATA DO PEDIDO.                 ",(null),(null),(null),(null)
"01",31985,3," ** ** PRAZO DE ENTREGA 10 DIAS A CONTAR DA DATA DO PEDIDO.                 ",(null),(null),(null),(null)
"01",27465,4,"PONTA DE EIXO LC - B60-2301-0009 - MATERIAL:WCC                             ",(null),(null),(null),(null)
"01",27517,1,"- MODELO DE UNHA - MATERIAL: M6 - A128 GR3 SOLUBILIZADO - 1,6KG P/ PECA     ","- CERTIFICADO DE ANALISE QUIMICA                                            ","- 200 PECAS                                                                 ",(null),(null)
"01",27517,2,"- MODELO DE UNHA - MATERIAL: M6 - A128 GR3 SOLUBILIZADO - 1,3KG P PECA      ","- CERTIFICADO DE ANALISE QUIMICA                                            ","- 100 PECAS                                                                 ",(null),(null)
"01",27517,0,"- PRAZO DE ENTREGA:30-35 DIAS APOS RECEBIMENTO DO MODELO E PEDIDO DE COMPRAS","- CERTIFICADO DE ANALISE QUIMICA                                            ",(null),"- CONSIDERADO PESO DE FATURAMENTO BALANCA PIACENTINI                        ","- COND. PGTO: 50% NO ATO DO PEDIDO E 50% CONTRA ENTREGA                     "
"01",31971,4," ** PRAZO DE ENTREGA 15 DIAS A CONTAR DA DATA DO PEDIDO.                    ",(null),(null),(null),(null)
"01",31971,5," ** PRAZO DE ENTREGA 40 DIAS A CONTAR DA DATA DO PEDIDO.                    ",(null),(null),(null),(null)
"01",31971,6," ** PRAZO DE ENTREGA 40 DIAS A CONTAR DA DATA DO PEDIDO.                    ",(null),(null),(null),(null)
"01",27592,1,"CONE PRINCIPAL DESENHO 2.063955.00.4                                        ","MATERIAL: GX23 CRMOV 12-1 (MBJ-I19)                                         ",(null),(null),(null)
"01",31971,9," ** PRAZO DE ENTREGA 40 DIAS A CONTAR DA DATA DO PEDIDO.                    ",(null),(null),(null),(null)
"01",27564,0,"- CERTIFICADO DE ANALISE QUIM.                                              ","- PESO DE FATURAMENTO: CONSIDERADO PESO DE BALANCA PIACENTINI               ","- PRAZO DE ENTREGA: 35-40 DIAS APOS RECEBIMENTO DO MODELO                   ",(null),(null)
"01",27564,1,"-  DESENHO: CJM.SEC00.201-A - PESO APROX. 900 KG - MATERIAL: A3 - A148 90-60",(null),(null),(null),(null)
"01",31985,1," ** ** PRAZO DE ENTREGA 40 DIAS A CONTAR DA DATA DO PEDIDO.                 ",(null),(null),(null),(null)
"01",27592,0,"PRAZO DE ENTREGA: 30 DIAS (PRECISO DE CARGA LOTE MINIMO 1000 KG).           ","CERTIFICADOS INCLUSOS:ANALISE QUIMICA, ULTRASSOM, PROPRIEDADES MECANICA     ","T.TERMICO E DUREZA.//MODELO POR CONTA DA GROMAR//AS PECAS SERAO FUNDIDAS    ","E PESADAS SENCO COBRADO O VALOR POR KG.//MATERIAL:GX23 CRMOV 12-1 (MBJ-I19) ","R$ 46,60/KG - MATERIAL:GS 17CRMO V 5 10 (MBJ-A37) R$26,50/KG.               "
"01",27592,2,"LUVA VFR DESENHO 1.32.0183.00.4                                             ","MATERIAL: GX23 CRMOV 12-1 (MBJ-I19)                                         ",(null),(null),(null)
"01",27592,3,"FLANGE GUIA DN250 DESENHO 1.32.0121.00.2                                    ","MATERIAL:GS 17CRMOV 510 (MBJ-A37)                                           ",(null),(null),(null)
"01",27727,1,"* MPC 2-B *                                                                 ",(null),(null),(null),(null)
"01",27727,2,"* MPC 3B *                                                                  ",(null),(null),(null),(null)
"01",27727,3,"* MPC 4B *                                                                  ",(null),(null),(null),(null)
"01",27727,4,"* MPC 5B *                                                                  ",(null),(null),(null),(null)
"01",27727,5,"* MPC 6 B *                                                                 ",(null),(null),(null),(null)
"01",27727,6,"* MPC 7B *                                                                  ",(null),(null),(null),(null)
"01",27727,7,"* MPC 8DS*                                                                  ",(null),(null),(null),(null)
"01",27727,8,"* MPC 8ES*                                                                  ",(null),(null),(null),(null)
"01",27727,9,"* MPC 8 DI*                                                                 ",(null),(null),(null),(null)
"01",27727,10,"* MPC 8 EI*                                                                 ",(null),(null),(null),(null)
"01",27727,11,"*MPC 9 DS*                                                                  ",(null),(null),(null),(null)
"01",27727,12,"* MPC 9 ES*                                                                 ",(null),(null),(null),(null)
"01",27727,13,"* MPC 9DI / MPC 9EI*                                                        ",(null),(null),(null),(null)
"01",27727,14,"* MPC 10 DS*                                                                ",(null),(null),(null),(null)
"01",27727,15,"* MPC 10 ES*                                                                ",(null),(null),(null),(null)
"01",27727,16,"* MPC 10 D I / MPC 10 EI*                                                   ",(null),(null),(null),(null)
"01",27727,17,"* MPC 11 DS*                                                                ",(null),(null),(null),(null)
"01",27727,18,"*MPC 11 ES*                                                                 ",(null),(null),(null),(null)
"01",27727,19,"* MPC 11 DI*                                                                ",(null),(null),(null),(null)
"01",27727,20,"*MPC 11 EI*                                                                 ",(null),(null),(null),(null)
"01",27727,21,"*MPC 12D*                                                                   ",(null),(null),(null),(null)
"01",27727,23,"* MPC 13L S/E*                                                              ",(null),(null),(null),(null)
"01",31985,4," ** ** PRAZO DE ENTREGA 10 DIAS A CONTAR DA DATA DO PEDIDO.                 ",(null),(null),(null),(null)
"01",31985,5," ** ** PRAZO DE ENTREGA 10 DIAS A CONTAR DA DATA DO PEDIDO.                 ",(null),(null),(null),(null)
"01",31990,0," ** ** PRAZO DE ENTREGA 70 DIAS A CONTAR DA DATA DO PEDIDO.                 ",(null),(null),(null),(null)
"01",30670,0,"DADOS PARA DEPOSITO BANCO DAYCOVAL (707)AG. 0001 -   C/C ? 000735625-2      ","PRAZO DE ENTREGA 45 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null),(null),(null)
"01",30782,0,"DADOS PARA DEPOSITO BANCO DAYCOVAL (707)AG. 0001 -   C/C ? 000735625-2      ","PRAZO DE ENTREGA 40 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null),(null),(null)
"01",32011,2,"     *****PRAZO DE ENTREGA: 35 DIAS APOS APROVACAO DO PEDIDO                ",(null),(null),(null),(null)
"01",30935,0,"1) PRECO MATERIAL/KG: ASTMA148 GR 105-85(MBJ A5) R$32,40/SAE 4140 (MBJ A13) ","R$32,00 2)PECAS SERAO PESADAS POSFUNDICAO E COBRADAS AO PRECO/KG SUPRACITADO","3) PECAS SERAO ENTREGUES BRUTAS DE FUNDICAO - SEM USINAGEM                  ","4) PRAZO DE ENTREGA: 40 DIAS APOS CONFIRMACAO DO PEDIDO                     ","5) INFORMAMOS QUE AS BUCHAS NAO SERAO FORNECIDAS                            "
"01",31340,0,"****PRAZO DE ENTREGA: 75 DIAS APOS CONFIRMACAO DO PEDIDO****                ",(null),(null),(null),(null)
"01",29235,2,"     ***PRAZO DE ENTREGA: 30 DIAS APOS CONFIRMACAO DO PEDIDO                ",(null),(null),(null),(null)
"01",29235,1,"     ***PRAZO DE ENTREGA: 30 DIAS APOS CONFIRMACAO DO PEDIDO                ",(null),(null),(null),(null)
"01",29235,3,"     ***PRAZO DE ENTREGA: 30 DIAS APOS CONFIRMACAO DO PEDIDO                ",(null),(null),(null),(null)
"01",31209,0,"1) DADOS P/ PAGAMENTO  BANCO DAYCOVAL(707)    AG. 0001     C/C. 000735625-2 ","2) CONFIRMAR PAGAMENTO                                                      ",(null),(null),(null)
"01",32059,0,"1) VALOR MAT. P/KG: R$40,50 ASTM-A128 GR C(M6) / R$39,30 ASTM A128 GR A (M1)","2) PECAS SERAO PESADAS POS FUNDICAO E COBRADAS AO PRECO/KG SUPRACITADO      ","3) MODELOS POR CONTA DO CLIENTE                                             ","4) PECAS SERAO ENTREGUES BRUTAS DE FUNDICAO - SEM USINAGEM                  ","5) PRAZO DE ENTREGA: A COMBINAR                                             "
"01",29242,0,"***** PRAZO DE ENTREGA : 30 DIAS AP”S CONFIRMA«√O DO PEDIDO.                ",(null),(null),(null),(null)
"01",31926,0,"PRAZO DE ENTREGA 60 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null),(null),(null),(null)
"01",30904,0,"PRAZO DE ENTREGA 35 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null),(null),(null),(null)
"01",30935,1,"       ***SUPORTE DIREITO 35G0777 - ASTM A148 GR 105 85 - (MBJ A5) 159,169KG",(null),(null),(null),(null)
"01",29281,0,"DADOS PARA DEPOSITO: BANCO BRADESCO - AG. 0145-7 C/C 4144-0                 ",(null),(null),(null),(null)
"01",30935,2,"       ***SUPORTE ESQUERDO 55F8525 - ASTM A148 GR 105 85 -(MBJ A5) 159,169KG",(null),(null),(null),(null)
"01",31397,0,"DADOS PARA DEPOSITO BANCO DAYCOVAL (707)AG. 0001 -   C/C ? 000735625-2      ","PRAZO DE ENTREGA 75 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null),(null),(null)
"01",31462,0,"DADOS PARA DEPOSITO BANCO DAYCOVAL (707)AG. 0001 -   C/C ? 000735625-2      ","PRAZO DE ENTREGA 72 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null),(null),(null)
"01",31235,1,"          ****PRAZO DE ENTREGA : 60 DIAS APOS CONFIRMACAO DO PEDIDO         ",(null),(null),(null),(null)
"01",31244,1,"        ***PRAZO DE ENTREGA: 30 DIAS APOS CONFRMACAO DO PEDIDO              ",(null),(null),(null),(null)
"01",29435,0," - CLIENTE NAO RECEBE NOTA FISCAL APOS O DIA 25 DO MES.                     ","PRAZO DE ENTREGA 30 DIAS A CONTAR DA  DATA DO PEDIDO.                       ",(null),(null),(null)
"01",32059,1,"     *CUNHAS DE FIXACAO DAS MAND. ESQ/DIR - ASTM A 128 GR.C (M6) 4 PECAS    ",(null),(null),(null),(null)
"01",31467,0,"DADOS PARA DEPOSITO BANCO DAYCOVAL (707)AG. 0001 -   C/C ? 000735625-2      ","PRAZO DE ENTREGA 70 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null),(null),(null)
"01",29316,0,"1) PRAZO DE ENTREGA: ATE 5 DIAS A CONTAR DA DATA DA CONFIRMACAO DO PEDIDO   ",(null),(null),(null),(null)
"01",30935,3,"       ***RODA 78D5574 - SAE 4140 -(MBJ A13) 376,243KG                      ",(null),(null),(null),(null)
"01",31144,0,"1) DADOS P/ PAGAMENTO: BANCO DAYCOVAL(707)    AG. 0001     C/C. 000735625-2 ","2) CONFIRMAR PAGAMENTO                                                      ","3) PRAZO DE ENTREGA A CONFIRMAR QUANDO DA APROVACAO DO PEDIDO               ",(null),(null)
"01",32029,0,"1) PRAZO DE ENTREGA: 45 DIAS A CONTAR DA DATA DA CONFIRMACAO DO PEDIDO      ",(null),(null),(null),(null)
"01",32011,1,"     *****PRAZO DE ENTREGA: 35 DIAS APOS APROVACAO DO PEDIDO                ",(null),(null),(null),(null)
"01",32047,0,"1) DADOS P/ PAGAMENTO: BANCO DAYCOVAL(707) /  AG. 0001 /  C/C. 000735625-2  ","2) CONFIRMAR PAGAMENTO                                                      ",(null),"3) PRAZO DE ENTREGA: 25 DIAS APOS CONFIRMACAO DO PEDIDO                     ",(null)
"01",29448,1,"          ***PRAZO DE ENTREGA: 35 DIAS APOS CONFIRMACAO DO PEDIDO.          ",(null),(null),(null),(null)
"01",29448,4,"          ***PRAZO DE ENTREGA: 35 DIAS APOS CONFIRMACAO DO PEDIDO.          ",(null),(null),(null),(null)
"01",29448,5,"          ***PRAZO DE ENTREGA: 35 DIAS APOS CONFIRMACAO DO PEDIDO.          ",(null),(null),(null),(null)
"01",29448,6,"          ***PRAZO DE ENTREGA: 35 DIAS APOS CONFIRMACAO DO PEDIDO.          ",(null),(null),(null),(null)
"01",29380,0," **  PRAZO DE ENTREGA 30 DIAS A CONTAR DA  DATA DO PEDIDO.                  ",(null),(null),(null),(null)
"01",29448,7,"          ***PRAZO DE ENTREGA: 35 DIAS APOS CONFIRMACAO DO PEDIDO.          ",(null),(null),(null),(null)
"01",29448,8,"          ***PRAZO DE ENTREGA: 35 DIAS APOS CONFIRMACAO DO PEDIDO.          ",(null),(null),(null),(null)
"01",29448,9,"          ***PRAZO DE ENTREGA: 35 DIAS APOS CONFIRMACAO DO PEDIDO.          ",(null),(null),(null),(null)
"01",29448,10,"          ***PRAZO DE ENTREGA: 35 DIAS APOS CONFIRMACAO DO PEDIDO.          ",(null),(null),(null),(null)
"01",29448,11,"          ***PRAZO DE ENTREGA: 35 DIAS APOS CONFIRMACAO DO PEDIDO.          ",(null),(null),(null),(null)
"01",29448,18,"          ***PRAZO DE ENTREGA: 35 DIAS APOS CONFIRMACAO DO PEDIDO.          ",(null),(null),(null),(null)
"01",29448,19,"          ***PRAZO DE ENTREGA: 35 DIAS APOS CONFIRMACAO DO PEDIDO.          ",(null),(null),(null),(null)
"01",29448,20,"          ***PRAZO DE ENTREGA: 30 DIAS APOS CONFIRMACAO DO PEDIDO.          ",(null),(null),(null),(null)
"01",29448,21,"          ***PRAZO DE ENTREGA: 35 DIAS APOS CONFIRMACAO DO PEDIDO.          ",(null),(null),(null),(null)
"01",29448,22,"          ***PRAZO DE ENTREGA: 35 DIAS APOS CONFIRMACAO DO PEDIDO.          ",(null),(null),(null),(null)
"01",29448,23,"          ***PRAZO DE ENTREGA: 35 DIAS APOS CONFIRMACAO DO PEDIDO.          ",(null),(null),(null),(null)
"01",30805,0,"PRAZO DE ENTREGA 40 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null),(null),(null),(null)
"01",29469,0,"1) PRECO INFORMADO POR QUILO R$35,40                                        ","2) AS PECAS SERAO PESADAS POS FUNDICAO E COBRADAS AO PRECO POR QUILO        ","SUPRACITADO                                                                 ","3) PRAZO DE ENTREGA : A COMBINAR                                            ","4) VALOR DO MODELO NAO INCLUSO NA PROPOSTA                                  "
"01",31161,0,"1) DADOS P/ PAGAMENTO: BANCO DAYCOVAL(707)    AG. 0001     C/C. 000735625-2 ","2) CONFIRMAR PAGAMENTO                                                      ","3) CONFIRMAR TRANSPORTADORA                                                 ","4) PRAZO DE ENTREGA: 50 DIAS APOS CONFIRMACAO DO PEDIDO                     ",(null)
"01",29398,0,"1) PRECO POR QUILO : R$ 22,30                                               ","2) PRAZO DE ENTREGA : A COMBINAR                                            ","3) AS PECAS SERAO PESADAS POS FUNDICAO E COBRADAS AO PRECO POR QUILO SUPRACI","TADO.                                                                       ","4) VALOR DO MODELO N√O INCLUSO NA PROPOSTA                                  "
"01",29398,1,"     *** RODA DES. 904001953 - APROX. 730KG - ASTM A 148 GRAU 115-130 (A5)  ",(null),(null),(null),(null)
"01",32395,0,"PRAZO DE ENTREGA 70 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null),(null),(null),(null)
"01",33004,1,"      ****PRAZO DE ENTREGA: 35 DIAS APOS CONFIRMACAO DO PEIDO****           ",(null),(null),(null),(null)
"01",29583,0,"1) DADOS BANCARIO : BANCO BRADESCO - AG. 0145-7 / C/C. 4144-0               ","2) CONFIRMAR PAGAMENTO                                                      ",(null),(null),(null)
"01",29500,2," *** PRAZO DE ENTREGA 35 DIAS A CONTAR DA  DATA DO PEDIDO.                  ",(null),(null),(null),(null)
"01",32289,0,"PRAZO DE ENTREGA 70 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null),(null),(null),(null)
"01",32492,0,"1) DADOS P/ PAGAMENTO: BANCO DAYCOVAL(707) /  AG. 0001 /  C/C. 000735625-2  ","2) CONFIRMAR PAGAMENTO                                                      ","3) PRAZO DE ENTREGA: 55 DIAS APOS CONFIRMACAO DO PEDIDO                     ",(null),(null)
"01",32419,2," ** PRAZO DE ENTREGA 60 DIAS A CONTAR DA DATA DO PEDIDO.                    ",(null),(null),(null),(null)
"01",29566,1,"      ****PRAZO DE ENTREGA : 45 DIAS APOS CONFIRMACAO DO PEDIDO             ",(null),(null),(null),(null)
"01",30121,1,"        **CARCACA INFERIOR 1228-15459 - MAT. GGG40 (N1) 280KG               ",(null),(null),(null),(null)
"01",32469,1,"    ***CORPO S/ FLANGE 2778 - ASTM A217 GR WC6 (A31) 650KG                  ",(null),(null),(null),(null)
"01",31161,1,"     ****MODELO COM GLICERINA E COM ROSCA DE 1/4"" NPT                       ",(null),(null),(null),(null)
"01",29688,0,"1) DADOS BANCARIO - BANCO BRDESCO - AG. 0145-7 - C/C 4144-0                 ","2) CONFIRMAR PAGAMENTO                                                      ",(null),(null),(null)
"01",33004,2,"      ****PRAZO DE ENTREGA: 35 DIAS APOS CONFIRMACAO DO PEIDO****           ",(null),(null),(null),(null)
"01",33122,0,"1) PEDIDO DESTINADO A EXPORTACAO                                            ","2) CONFIRMAR TRANSPORTADORA COM CLIENTE                                     ",(null),"   *****PRAZO DE ENTREGA: 85 DIAS APOS CONFIEMACAO DO PEDIDO*****           ",(null)
"01",33088,8,"  **  PRAZO DE ENTREGA 60 DIAS A CONTAR DA DATA DO PEDIDO.                  ",(null),(null),(null),(null)
"01",33088,9,"  **  PRAZO DE ENTREGA 60 DIAS A CONTAR DA DATA DO PEDIDO.                  ",(null),(null),(null),(null)
"01",33088,10,"  **  PRAZO DE ENTREGA 60 DIAS A CONTAR DA DATA DO PEDIDO.                  ",(null),(null),(null),(null)
"01",28941,1,"   **PRAZO DE ENTREGA 40 DIAS A CONTAR DA DATA DO PEDIDO                    ",(null),(null),(null),(null)
"01",30121,0,"1) PREÁO/KG: MATERIAL GGG 40 (N1)                                           ","2) PECAS SERAO PESADAS POS FUNDICAO E COBRADAS AO PRECO/KG SUPRACITADO      ","3) PECAS SERAO ENTREGUES BRUTA DE FUNDICAO - SEM USINAGEM                   ","4) PRAZO DE ENTREGA: ¿ COMBINAR                                             ",(null)
"01",30121,2,"        **CARCACA SUPERIOR 1228-15460 - MAT. GGG40 (N1) 182KG               ",(null),(null),(null),(null)
"01",33088,11,"  **  PRAZO DE ENTREGA 60 DIAS A CONTAR DA DATA DO PEDIDO.                  ",(null),(null),(null),(null)
"01",33088,13,"  **  PRAZO DE ENTREGA 60 DIAS A CONTAR DA DATA DO PEDIDO.                  ",(null),(null),(null),(null)
"01",33088,14,"  **  PRAZO DE ENTREGA 60 DIAS A CONTAR DA DATA DO PEDIDO.                  ",(null),(null),(null),(null)
"01",29864,0,"1) PRAZO DE ENTREGA: 35 DIAS APOS CONFIRMACAO DO PEDIDO                     ",(null),(null),(null),(null)
"01",29553,0,"1) PECAS SERAO PESADAS POS FUNDICAO E COBRADAS AO PRECO/KG INFORMDO         ","2) PRAZO DE ENTREGA: A COMBINAR 3) RESPONSABILIDADE DA APROVACAO DO MODELO …","DA VALVUGAS. PIACENTINI FUNDE CONFORME MODELO.   4) CUSTOS DOS MODELOS ESTAO","CONDICIONADOS A QUANTIDADE MINIMA DE 100 PECAS DE CADA ITEM                 ","5) PECAS SERAO ENTREGUES BRUTAS DE FUNDICAO - SEM USINAGEM                  "
"01",29553,1,"     ***CORPO RETO 300LBS 03"" REV01 ASTM A352 GR LCB CHARPY (A15) 14,3KG    ",(null),(null),(null),(null)
"01",29553,2,"     ***CORPO RETO 300LBS 2 1/2"" REV01 ASTM A352 GR LCB CHARPY (A15) 13,2KG ",(null),(null),(null),(null)
"01",29553,3,"     ***CORPO RETO 300LBS 02"" REV05 ASTM A352 GR LCB CHARPY (A15) 12,2KG    ",(null),(null),(null),(null)
"01",29553,4,"     ***CORPO ANGULAR 300LBS 03"" REV01 ASTM A352 GR LCB CHARPY (A15) 13,4KG ",(null),(null),(null),(null)
"01",29553,5,"     ***CORPO ANGULAR 300LBS 2 1/2"" REV01 ASTM A352GRLCB CHARPY(A15)12,3KG  ",(null),(null),(null),(null)
"01",29553,6,"     ***CORPO ANGULAR 300LBS 02"" REV04 ASTM A352 GR LCB CHARPY (A15) 10,5KG ",(null),(null),(null),(null)
"01",29564,0,"1) PRAZO DE ENTREGA 75 DIAS A CONTAR DA  DATA DO PEDIDO                     ","2) CONDI. DE PAGAMENTO 90 DDL - SUJEITA A APROVACAO                         ","3)IMPOSTOS INCLUSOS: 12% ICMS + PIS/COFINS 9,25%                            ","4) MODELO POR CONTA DA PIACENTINI                                           ","5) PELO FATO DE SER FUNDIDO A PRIMEIRA VEZ SERA COBRADO O PRECO POR/ KG     "
